Method,Tweet,Username,Dates
Manual,"@COMELEC
, voters are asked to leave their ballots since sira ang machine. Puwede bang comelec officers ang magpasok nito? Ginagawa ‘to sa Precinct 93, Sto. Niño Elementary School Marikina. #Halalan2022",@lexmntl,5/9/2022
Manual,yung kaba ko jusq para kong mag b-board exam 😭😭 #Halalan2022,@withbondelle,5/9/2022
Manual,"Oh shut up, pakita mo muna mukha mo bago mag matapang dyan
#Halalan2022 #BBMSaraUNITEAM",@MissHugotera,5/9/2022
Manual,"Ilocos Norte Landslide Victory of @sandromarcos7
versus Farinas is coming 😁😎❤️💯🤩✌️
#Halalan2022",@getrichpinoy,5/9/2022
Manual,"Hinintay ko talaga na successfully na feed at makita ang “vote casted” sa machine, binasa ang receipt at umalis. #Halalan2022",@denydaveee,5/9/2022
Manual,#Halalan2022,@denydaveee,5/9/2022
Manual,Done voting. #Halalan2022,@GeneRAL914,5/9/2022
Manual,"#Halalan2022 #Eleksyon2022
Quote",@benkapam12,5/9/2022
Manual,"My nagtanong precint num ko sabi ko 36b, late ko na narealize 36a pla hahaha wala palang 36b d2 bra size naibigay ko hahaha #Halalan2022",@Tin69359920,5/9/2022
Manual,WATCH: Ka Leody urges voters to vote not just for their candidates but for the victory to meet people’s demands. #Halalan2022 | @ABSCBNNews,@josiahvantonio,5/9/2022
Manual,#Eleksyon2022 #Halalan2022,@aehinny,5/9/2022
Manual,"7:01. All 3 seniors at home have voted!
Laban Pilipinas! Para sa kinabukasan!
#Halalan2022",@Purple_Ela,5/9/2022
Manual,"Pilipinas. Bukas pumili ka ng tama. Ng hindi naman tayo nakakahiya sa buong mundo. Yong isinuka na, wag ng ibalik. #Halalan2022",@Purple_Ela,5/9/2022
Manual,Ipanalo na natin ito. #Halalan2022,@vittz25,5/9/2022
Manual,"Election day! Di ko man maimpluwensyahan yung Pres/VP nila, naimpluwensyahan ko naman ung Senators 😆 #Halalan2022",@jmplyani,5/9/2022
Manual,Kinakabahan ako lalo ngayong #Halalan2022 . Kasama daw ang precint no. Ko sa mga sira ang vote counting machines/vcms. Manual writing of votes ba o hintayin maayos ang vcms by 1 pm? Pakipayo po.,@michelleeusebio,5/9/2022
Manual,#Halalan2022,@michelleeusebio,5/9/2022
Manual,"Magandang umaga Pilipinas!🌸Paalala, bumoto tayo nang tama para sa mga bata, sa pamilya natin at para sa kinabukasan ng ating bayan. Mananalo tayo!!! 🌷💗💚 🙏🏻#Halalan2022 #VoteSAFEPilipinas #VoteWiselyPilipinas",@RachelleCT,5/9/2022
Manual,goodluck vp! #Halalan2022 #Eleksyon2022,@spacedooog,5/9/2022
Manual,"Nakaboto na.
Mananalo tayo, Pilipinas! 🇵🇭
#Halalan2022",@supergirlmac,5/9/2022
Manual,"Actress-host Jolina Magdangal, together with her husband Mark Escueta, cast votes this morning. | via @reymadeveza
#Halalan2022",@supergirlmac,5/9/2022
Manual,Casted my vote for a better Philippines! Wala tayong binoto na magnanakaw at hindi nagbabayad ng buwis. 😌💖 #Halalan2022 #PiliPinas2022,@iamloves,5/9/2022
Manual,"May these words be our guide in choosing our next leaders - ""TRUE leaders show up and man up"". 💗 #Eleksyon2022 #Halalan2022 #ipana7ona10toparasalahat",@NormanIsJay,5/9/2022
Manual,d-day 🌸 gentle reminder na ingatan po natin ang ating mga balota! #Eleksyon2022 #Halalan2022,@mineseulgi,5/9/2022
Manual,#Halalan2022 #BumotoKa https://twitter.com/i/events/1521722341847314432,@mineseulgi,5/9/2022
Manual,"This is it please do vote for the right and deserving people.
#Halalan2022",@dyleoncheng,5/9/2022
Manual,Done with practicing my right to suffrage. Proud to have cast my vote. Mabuhay ang Pilipinas!💚🇵🇭 #Eleksyon2022 #Halalan2022,@DrewSarmiento,5/9/2022
Manual,"may the deserving one win. 😼
#Eleksyon2022
#Halalan2022",@DrewSarmiento,5/9/2022
Manual,"nakakakaba, oo. pero tiwalang LIWANAG ANG MANANAIG.
#Halalan2022 #LeniKiko2022",@mostlyjin,5/9/2022
Manual,"ELECTION DAY BROWNOUT. THIS EARLY???? TANGINANG ELECTION DAY TO @COMELEC
#Halalan2022",@fiveintheship,5/9/2022
Manual,napigtas bracelet ko sa voting precint. i dont claim this bad juju #Halalan2022,@fiveintheship,5/9/2022
Manual,"ELECTION DAY BROWNOUT. THIS EARLY???? TANGINANG ELECTION DAY TO @COMELEC
#Halalan2022",@fiveintheship,5/9/2022
Manual,"just heard a pollwatcher say ""di na uso makabayan ngayon, makapera na"" kaya walang pagbabago sa pilipinas
#Halalan2022",@fiveintheship,5/9/2022
Manual,"wala akong nakitang poll watcher ni leni dito samin sa cavite, may bbm and imus gov watchers :((((( #Halalan2022",@fiveintheship,5/9/2022
Manual,Bihis na kami para bumoto #Halalan2022,@fiveintheship,5/9/2022
Manual,"Bawal to. Lahat na lang ng kalokohan eh
#Halalan2022",@LenaLuthorD,5/9/2022
Manual,"Ang haba ng pila haha
#Halalan2022",@LenaLuthorD,5/9/2022
Manual,"Today is the day. Exercise your rights.
Vote! Let's make history.
#Ipana7oNa10to
#Halalan2022",@LenaLuthorD,5/9/2022
Manual,"Kudos dito sa precinct nila mama... after lumabas ng receipt, bago ihulog ng mga botante na senior yung resibo inaask nung nagaassist if parehas ba yung binoto nila sa lumabas.🙌💯
#Halalan2022",@LenaLuthorD,5/9/2022
Manual,"Sabi po ipagsasagot kami ng balota, tas iiwan daw po namin to them para sila ang mag-feed sa machine once dumating yung bagong SD card.
HINDI AKO AALIS. Most of us rin ho, ayaw umalis.
Please send help here para maayos na’to #Halalan2022 #WeDecide @COMELEC",@fillinthebiancx,5/9/2022
Manual,IT FEELS SO GOOD TO SAY NA NABOTO KO NA SI LENI AND SI KIKO!! 💗💗💗🫶🏻🫶🏻🫶🏻 #Halalan2022,@twazon,5/9/2022
Manual,"Bumoto tayo nang wasto!
Ipagtanggol ang boto para sa malinis, patas, tapat, at mapayapang halalan! ✊🏽 I-report ang anumang klase ng anomalya sa Kabataan, Tayo ang Pag-asa #KontraDaya #VoteReportPH #Halalan2022",@subjectiveforce,5/9/2022
Manual,"#HalalanAberya
#Halalan2022
#Eleksyon2022",@rmneusebio,5/9/2022
Manual,"Today is May 9, 2022. Today is the day when the next 6 years of our country are bound to our choices—our votes. The future of every person in our country is at stake. I am calling on every one of you, VOTE WISELY PILIPINAS! #Halalan2022
#Eleksyon2022",@rmneusebio,5/9/2022
Manual,"This is the day!
#Halalan2022",@iRAInman300,5/9/2022
Manual,"Goodmorning all😊Whoever wins this election. I hope they will be a great leaders.
#VoteWisely2022 #Halalan2022",@MissAeraa,5/9/2022
Manual,".
@COMELEC
, so tagpong ito, kasabwat na dapat ang turing namin sa inyo.
#Halalan2022
#Eleksyon2022",@MissAeraa,5/9/2022
Manual,"sa mga voters wear neutral colors lang, para sa safety! #Halalan2022",@abcdeforvi,5/9/2022
Manual,hi !! Done voting !! Andddd ang cutie q pls say im cute huhu #Halalan2022 #Eleksyon2022,@__te_uu,5/9/2022
Manual,"Ok, am done.
#Eleksyon2022
#Halalan2022",@iHeart_abscbn,5/9/2022
Manual,"Replying to @tedregencia
This is Jakob Amatong, a first-time voter.
Jakob's grandfather, Jacobo Amatong, a journalist & council member, was shot and killed in September 1984 while investigating rights abuses by the military under the Marcos dictatorship. (Photo from his FB profile)
#Halalan2022 #VotePH",@tedregencia,5/9/2022
Manual,"Someone from our polling precinct complained because her vote for President was ""not printed"" on the receipt.
Election Board inside the precinct recorded the incident in the Minutes. #Eleksyon2022 #Halalan2022",@renztamayo,5/9/2022
Manual,"Whatever happens, only time can tell.. all I know is that I followed my heart 💗🌸 #Halalan2022 #Eleksyon2022 #VotePH",@iamdon1229,5/9/2022
Manual,May God bless the Philippines. #Halalan2022,@mskiahl,5/9/2022
Manual,"@COMELEC
ano ba beh? #Halalan2022",@mskiahl,5/9/2022
Manual,"[ Not SB19 related ]
A morning reminder that you have the power to change the future through your vote. Use it wisely!
#Halalan2022",@SB19PH_Fanbase,5/9/2022
Manual,"So nasa voters' list daw lola namin--na namatay nung 2015. Si Mama deactivated kasi di nakaboto nung 2016.
Iba talaga ang magic dito sa Pilipinas 🤡 #Halalan2022",@rebelousanagram,5/9/2022
Manual,Done voting. #righttovote #Halalan2022,@SpotyMine,5/9/2022
Manual,"comelec, ano na? napa obvious niyo ha. bakit sira sira yung machines ng karamihan? akala ko ba nag pilot testing kayo? #Halalan2022",@caixre,5/9/2022
Manual,"Replying to @spempemm
Finally! #LeniKikoAllTheWay #Halalan2022",@spempemm,5/9/2022
Manual,Be safe guys #Halalan2022,@angeldee0410,5/9/2022
Manual,"#PHVote #Halalan2022 #PhilippineElections2022 I VOTED for THE PHILIPPINES
I VOTED for THE FILIPINO PEOPLE
I VOTED for a BETTER FUTURE
I VOTED for THE MOST QUALIFIED CANDIDATE
I VOTED for THE VICTIMS of HISTORICAL REVISIONISM
I VOTED for THE VICTIMS of BUDOL",@theEKISlist,5/9/2022
Manual,Voter turnout is huge. Queue to get inside Culiat Elementary School is almost 700m long (7:30am) #Halalan2022,@PoorPilot,5/9/2022
Manual,"Ang lalim ng iniisip ni vvM
Nangangamoy Recount
#Halalan2022
#PresidentLeni #IpanloNa10To",@PoorPilot,5/9/2022
Manual,"sana may IT support on standby sa lahat ng polling precints. minsan kasi natataranta sila sa vcm, o sd cards kapag nagkaroon ng slight problem. baka mamaya magrereboot lang pala or mali lang saksak ng cards pala. #Halalan2022",@adsinojo,5/9/2022
Manual,"Replying to @shelyyF
Lord we pray wisdom to us and our fellowmen, may we choose better leaders to serve the ppl 🇵🇭🙏🙌🤍 #Halalan2022",@REALdrix,5/9/2022
Manual,Vote casted! #Eleksyon2022 #Halalan2022,@shelyyF,5/9/2022
Manual,"Good morning Mother Earth🌏God bless Mahal Kong Pilipinas 🇵🇭🙏🏻
#halalan2022 #votewisely",@tata_lynlyn,5/9/2022
Manual,Tas matutulog pa ko neto after. Das crazee. #Halalan2022,@tata_lynlyn,5/9/2022
Manual,Buti nalang malapit lang yung precint na naka assign sakin #Halalan2022,@redddeasis,5/9/2022
Manual,"READ THREAD BELOW. ANO ‘TO @jabjimenez
@COMELEC
???? SABI NIYO YOU PREPARED FOR THIS ELECTIONS PERO ANG PALPAK NIYO!!!!!!!!!!!!!!!! AGAIN, PROTECT YOUR VOTES!!! #Halalan2022 #LeniRobredoForPresident",@redddeasis,5/9/2022
Manual,"Done Voteddddd!! 💖🌷🌸💖🌷
#Ipanalona10to
#LetLeniKikoLead
#Halalan2022",@il0veurguts,5/9/2022
Manual,Pantay-pantay ngayong araw. #Halalan2022,@il0veurguts,5/9/2022
Manual,"Good morning! Bumoto po tayo.
#Halalan2022 #Eleksyon2022 @SB19Official",@avidfan_SB19,5/9/2022
Manual,"Replying to @peridotlot
Ok #Halalan2022 thread 🤪🤪🤪 wala akong magawa kasi isang oras na ako nakapila sksk 🤧",@peridotlot,5/9/2022
Manual,"Today is the Day. Mangarap ka hindi lamang para sa sarili kundi para sa bayan.
#Eleksyon2022 #Halalan2022",@peridotlot,5/9/2022
Manual,"Pilipinas naman. #Halalan2022 #Eleksyon2022
#Election2022PH #Ipana10NatinParaSaLahat #Ipana7oNaNa10To #Ipana10NatinPilipinas",@nicomagsalin,5/9/2022
Manual,"grabe nanginginig kamay ko habang nagshe-shade dahil takot na takot akong may lumagpas at hindi maging counted boto ko😭 tunay na magiging life-changing anuman ang resulta ng halalan & i can only hope na walang dayaan na magaganap. here’s to hoping for the best 🥂
#Halalan2022",@heyyitsgigi_,5/9/2022
Manual,"This is my voice. This is my vote.
Declaring a clean and honest election for the Philippines. 🇵🇭 #Halalan2022",@issaabello,5/9/2022
Manual,"Sa halalan'g tapat, angat buhay lahat
#Halalan2022",@_neildb,5/9/2022
Manual,"Pumili ng tama at nararapat para sa kinabukasan ng bansa dahil ang boto mo ang magpapanalo sa masang Pilipino. 🇵🇭
#ParaSaBayan
#Halalan2022
#Emer6ingSTLHWKS",@cpushs_sc,5/9/2022
Manual,D-day. May we have a clean and peaceful election. Godbless Pilipinas. #Halalan2022,@cpushs_sc,5/9/2022
Manual,"Mag-iingat po tayo sa mandurukot…
ng boto
ng kaban ng bayan
ng kalayaan
#VoteWisely
#Halalan2022",@ItsENRO,5/9/2022
Manual,"ngayon lang ako kinabahan ng ganito sa election. Please Lord. You always know what's best. Please cover our country with your grace. 🌸
#Halalan2022 #LeniRobredoForPresident #KikoPangilinanForVicePresident #Ipana7oNa10ParaSaLahat",@elyseoneul,5/9/2022
Manual,"Yes, I am one of those people.... Unfollow me now! 😁 #halalan2022 #vote #votewisely #Ipana7oNa10ParaSaLahat",@Porms,5/9/2022
Manual,"BREAKING: Senator Ping Lacson dumating na sa Bayan Luma Elementary School sa Imus, Cavite para bumoto.
#BO2KO2
#AbanteNews
#Halalan2022
#AbantePilipinas
@iampinglacson",@AbanteNews,5/9/2022
Manual,"PAALALA: Ang oras ng pagboto ay mula 6am hanggang 7pm lamang! #BO2KO2
#AbantePilipinas
#AbanteNews
#Halalan2022",@AbanteNews,5/9/2022
Manual,"BREAKING: Siyam katao nadale sa 4 pagsabog na naganap sa Datu Unsay, Maguindanao kagabi, ayon kay PMaj. Regie Abellera, Chief, Datu Unsay, Maguindanao Police
#AbantePilipinas
#AbanteNews
#Halalan2022
#Bo2Ko2",@AbanteNews,5/9/2022
Manual,"Replying to @barrygutierrez3
and @COMELEC
Dito din po sa #RamonMagsaysayHighschool tinanong pa kami if willing kami iwan yung balota namin saknila at sila na magpapasok. 😬 @COMELEC
#Eleksyon2022 #Halalan2022",@istrawberijam05,5/9/2022
Manual,"Today is a good day!!! ☀️🍃
#voted #Halalan2022 #PhilippineElections2022 🌷🌸🎀",@vecnusssy_,5/9/2022
Manual,"pls wag kayo papayag na ibang tao ang magpapasok ng balota nyo sa machine!!
#Halalan2022",@jiszuia,5/9/2022
Manual,"Done casting my vote. While casting my vote I uttered a prayer that my vote will make a difference and that it will be for the betterment of our country. A vote for the future. Gawin nating kulay rosas ang bukas ng buong Pilipinas. #Halalan2022 , #IpanaloNa10ParaSaLahat",@hcelizalde13,5/9/2022
Manual,"this is it. this is the day that our country might change, but it is up to you if it is for better or for worse. VOTE WISELY!! #Eleksyon2022 #Halalan2022",@mywinterland,5/9/2022
Manual,"Ngayong #Halalan2022 , ang boto ko ay para sa Pilipinas! 🇵🇭",@istalkyounot,5/9/2022
Manual,First time voting. #Halalan2022,@__turtlellaaa,5/9/2022
Manual,"PILIPINAS, VOTE WISELY.
PARA SA BAYAN #Halalan2022",@__turtlellaaa,5/9/2022
Manual,"The past years during Election day, maaga nagigising nanay at tatay ko para maaga rin sila makaboto. Ngayong araw, maaga pa rin naman sila gumising pero hindi na para maagang makaboto. 😅 Mukhang 'Team After Lunch' na rin sila gaya ko at ng kapatid ko. 😂
#Halalan2022",@fallintosnow,5/9/2022
Manual,"Tama desisyon ko na di iboboto si chiz
#Halalan2022",@JaneXjin,5/9/2022
Manual,"#Halalan2022
#Eleksyon2022",@JaneXjin,5/9/2022
Manual,"#Halalan2022
#Eleksyon2022",@JaneXjin,5/9/2022
Manual,"boboto ako ng mabuting kandidato para sa future ng aking mga mahal na pamangkin,naming mag asawa ng aking pamilya at para sa lahat ng pilipino na gusto ng tunay na pag babago at handa tayong samahan sa lahat ng pagsubok na haharapin ng administrasyon nya. 🇵🇭🙏🌺
#Halalan2022",@JaneXjin,5/9/2022
Manual,mga walang tulog for leni 💗💗💗 #Halalan2022,@ronamendoza_,5/9/2022
Manual,this is the day that we are given power over our government. please vote wisely. think of your children and their future. #Halalan2022,@_patmojica,5/9/2022
Manual,i am so hopeful yet scared at the same time. #Halalan2022,@_patmojica,5/9/2022
Manual,"Mas kinakabahan pa ako sa pbb eviction kagabi kesa ngaun. Keep Chill lng🇵🇭
#Halalan2022",@mamitamycel76,5/9/2022
Manual,dalawang oras na po akong pumipila dito 😩 #Halalan2022,@jbsoo06,5/9/2022
Manual,"Marikina 1st District Rep. and mayoral candidate Bayani Fernando casts his vote at a polling center in Monte Vista Subdivision, Marikina City #Halalan2022",@VivienneGulla,5/9/2022
Manual,Excited na q umangat buhay nating lahat pagkatapos namin bumoto sa isa diyan pati sa teammates niya hihi🌱🌸 #ipana7ona10toparasalahat #Halalan2022,@patriciaamor_,5/9/2022
Manual,Tambay muna sa holding area bago mag-hello sa pagkain at mag-goodbye sa gutom 🌱💚 #Ipana7oNa10ParaSaLahat #Halalan2022,@patriciaamor_,5/9/2022
Manual,Ipanalo na natin to. #Halalan2022,@patriciaamor_,5/9/2022
Manual,"Nakakatuwa yung biglang lumuwag pakiramdam ko seeing the names I shaded on the receipt after ipasok yung ballot sa machine 🤧 First time voting and em so proud 'cus I know how meaningful itong botong 'to 🌸
#Halalan2022 #Eleksyon2022",@jadieph,5/9/2022
Manual,Autoshade leni 🥲❤️✌️ #Halalan2022,@jadieph,5/9/2022
Manual,Papunta na po sa presinto #Halalan2022,@FeelthePH,5/9/2022
Manual,Shet baka maexpire agad kili kili ko dito sa pila. #Halalan2022,@bbqfriess,5/9/2022
Manual,"Magandang umaga! Ito na ang araw na itinakda para bumoto kung sino ang karapat-dapat na bagong mamuno sa ating bansa kaya EXERCISE YOUR RIGHT TO VOTE! 💗 Tandaan na ang isang boto, kapag pinagsama-sama, malaki ang magagawa para sa kinabukasan ng ating bayan. ✊ #Halalan2022",@OT5_STeam,5/9/2022
Manual,"Don't forget to wear mask po at observe social distancing habang nakapila po sainyong mga presinto 😁
#Halalan2022",@Emeneler,5/9/2022
Manual,"God, di pa rin kami nakakaboto after hours of standing. Wala paring pinapapasok dito. #Eleksyon2022 #Halalan2022",@mikhapogi,5/9/2022
Manual,"Excited to count your 'intelligent' votes, Diliman! #Eleksyon2022 #Halalan2022 #PHVote
Quote",@mikhapogi,5/9/2022
Manual,"Praise the Lord – this is the day!
#Halalan2022",@pauloMDtweets,5/9/2022
Manual,"Yazz Periodt. lezz Go Cebu Ipanalo Niyo na Ang Gobyernong Tapat Ito ang Magandang Kinabukasan Para Sainyong Pamilya! 💗🇵🇭🌷🙏
#LeniRobredoForPresident #LeniKikoAllTheWay #Ipana10NatinParaSaLahat #Halalan2022 https://twitter.com/jaypsarcella/status/1523448637795495937",@DarrylmaeD,5/9/2022
Manual,#Halalan2022,@pmdrglj,5/9/2022
Manual,Dami tao 🥴😅 #Halalan2022,@pmdrglj,5/9/2022
Manual,let’s gooo #Halalan2022,@dachiiunkylee,5/9/2022
Manual,"Eh yung ang aga aga may aberya na agad sa #Halalan2022 Di nagkasya yung ballot ng tita ko sa machine, nag paper jam. Nag insist sya mag fill up ulit kahit na ayaw daw sana sya bigyan another ballot. Wtf",@amara_atma,5/9/2022
Manual,"Replying to @AnakNgFurret
Kung pink ka, pilitin mo. Pag team magna, magwork ka na lang. Kailangan ni Imelda ng pambili ng bagong sapatos. Hahahah
#Halalan2022",@LaLaHerbert,5/9/2022
Manual,"Good morning, Philippines 🇵🇭 Vote wisely! Done exercising our right of suffrage. Ganito pala yung feeling. Masaya ako at puno ng pag-asa 🫰🏼
@umipigtherese
🤍
Para sa sambayanang Pilipino 💖💚
#Ipana7oNaNa10ToParaSaLahat 🌷🌾
#Halalan2022",@RethelDawny,5/9/2022
Manual,Thankful na tama ang lumabas sa resibo! #Halalan2022,@_chaaarlene,5/9/2022
Manual,"Hello @COMELEC
ano na? Baka naman. Galaw-galaw na. #Halalan2022
Quote",@RenuelFallore,5/9/2022
Manual,"It's going to be #Glorious years ahead of us, my beloved Philippines! Because God loves you, you shall thrive and soar to greater heights! God bless the Philippines!!! 🇵🇭🙏❤ #Halalan2022 #Election2022 #PhilippinesElection2022 #Peacefulelection #GodblessthePhilippines https://twitter.com/Lunappppy/status/1522981275413270528",@raxelle,5/9/2022
Manual,"Magandang umaga, Pilipinas. Sana magising na ang mga Pilipino at bumoto nang maayos 🙏🏻
#Halalan2022",@B0SSCULLEN,5/9/2022
Manual,"@comelec
send help Vicente Oliva Elementary School
Milagros, Masbate #Halalan2022",@minminsmbo,5/9/2022
Manual,Aga-agang dayaan naman niyarn. #Halalan2022,@minminsmbo,5/9/2022
Manual,"Replying to @taelepathyjin
kalagayan ng bansa. sana po ay matuto na tayo, at maging aral na sa atin ang mga nagdaang taong paghihirap natin sa mga kamay ng corrupt. maging mapanuri po sana tayo. lumaban po tayo, tumindig para sa sarili at para sa bayan.
VOTE WISELY.
#Halalan2022",@taelepathyjin,5/9/2022
Manual,VOTE LENI KIKO PLEASE HUHU AYOKO MAG MILITARY SERVICE😭 #Halalan2022 #Eleksyon2022,@0412Indigo,5/9/2022
Manual,"Replying to @AtheeHeureux27
Pero overall, mabilis naman compared sa other places. It took me 1 hour and 30 minutes!
I just hope makaboto lahat at maging credible ang resulta ng #Halalan2022 #Eleksyon2022 #PHVote #Philippines",@AtheeHeureux27,5/9/2022
Manual,"what if ipanalo na natin toh??? 🌸
#LeniRobredoForPresident #KikoPangilinanForVicePresident #Halalan2022",@_mashikyujae,5/9/2022
Manual,"Done! Please exercise your right to vote. And please vote ung karapat-dapat. Di agad pumasok sa VCM ung balota ko at 1st try. Tutukan nyo maige
#Halalan2022 #Eleksyon2022",@imjadoqueen,5/9/2022
Manual,"At the moment. #Halalan2022
#Eleksyon2022
📍Pasong Buaya 2, Imus, Cavite",@imjadoqueen,5/9/2022
Manual,"Goodmorning 🥰
Praying for a Fair and Safe Election this year 💖 #Halalan2022",@taetaekookie__,5/9/2022
Manual,"VOTE BUYING!! PERA GALING SA NAKAW. ASIKASO @COMELEC
!!!!!!! #Eleksyon2022 #Halalan2022 #comelec #VoteBuying #Election2022PH",@DapatSiLeniii,5/9/2022
Manual,"Mga mhie, wag nyo nang kunin yung mga pinamimigay na sample ballots kung ikakalat nyo lang din naman huhu 🥲
Itapon na lang please sa tamang basurahan ✨
#Halalan2022","@renceespiritu
",5/9/2022
Manual,#Halalan2022,@haideeramos22,5/9/2022
Manual,"Ang aga aga pinapaiyak ako #Halalan2022
Quote",@eiwit_,5/9/2022
Manual,Today's the day we make miracles happen. LABAN! #Halalan2022,@eiwit_,5/9/2022
Manual,Boboto ng 6am for leni #Halalan2022,@eiwit_,5/9/2022
Manual,#Halalan2022,@eiwit_,5/9/2022
Manual,Maganda siguro kung magkaroon na ng sariling polling precinct ang mga seniors. 😅. #Halalan2022,@jjesguerra85,5/9/2022
Manual,Let’s do this! #Halalan2022,@panchomaniquis,5/9/2022
Manual,#Halalan2022,@panchomaniquis,5/9/2022
Manual,"Wag hayaang ibang tao ang magpasok ng balota mo sa voting machine #Eleksyon2022
#Halalan2022",@fearlesslightb,5/9/2022
Manual,"may nagtanong sa'king poging poll watcher kanina tapos pinakita niya ID niya kaso nakalimutan ko ung pangalan huhu babalikan kita ako naman magtatanong 😭
#Halalan2022",@shyvsdr,5/9/2022
Manual,"kulay rosas ang bukas! let's claim it!🌸 your vote is for the future of the next generations to come.
#LeniRobredoForPresident #Halalan2022 #LetLeniKikoLead #ipana7ona10toparasalahat",@withmxui_,5/9/2022
Manual,i’m ready to exercise my right to suffrage. #Halalan2022,@sabrinajyng,5/9/2022
Manual,Mga naparanoid sa paligid 👀 habang nagsshade ng balota for leni at kiko #Halalan2022 #Eleksyon2022,@mickaellacheska,5/9/2022
Manual,"Star Nation, comment DONE VOTING (with the hashtags) kung nakaboto ka na. 😏 #TheVote2022 #Halalan2022 #Eleksyon2022",@StarFMBaguio,5/9/2022
Manual,Today is the day to elect the next leaders of the Philippines! Let's all vote wisely! Stay safe. #TheVote2022 #Eleksyon2022 #Halalan2022,@StarFMBaguio,5/9/2022
Manual,"This is it. Choose the best. Vote Wisely.
#Halalan2022",@MaamJha25,5/9/2022
Manual,"Simula ng pag babago🌸🙏🏻
#Eleksyon2022
#Halalan2022
#Ipana7oNa10ParaSaLahat",@_ChaynaP,5/9/2022
Manual,Vote wisely #Halalan2022,@Dos102020,5/9/2022
Manual,"Beware, beware, be skeptical. The smiles, the smiles, the plated gold. DECEIT so natural, but a WOLF in SHEEP's clothing is MORE THAN A WARNING. Baa, baa black sheep HAVE YOU ANY SOUL? No sir, by the way, what the hell are MORALS? -- @SetItOff
#Halalan2022",@LiNadj04,5/9/2022
Manual,To the polls we go! #Halalan2022,@bvnnylvx,5/9/2022
Manual,"Good morning, everyone! This is the day. Vote wisely, Pilipinas. #Eleksyon2022 #Halalan2022",@kiethniel_,5/9/2022
Manual,"I'm an early bird. Let your vote be counted and be vigilant. It's our right of suffrage. Choose wisely and conscientiously for a bright future for us and the next generation.
#Elections2022
#Elections2022PH
#Halalan2022",@Inlababububeaw,5/9/2022
Manual,nakita ko binoto nung senior na nasa likod ko #Halalan2022 ang presidente,@thethirdcrouch,5/9/2022
Manual,TINANGGAP NGA PO AKO BALOTA KO OPO JUSKOOOOOO #Halalan2022,@thethirdcrouch,5/9/2022
Manual,"Kayo'y nakatutok sa #Halalan2022 sa A2Z @CignalTV
Ch. 20 @OfficialA2ZPH",@kimakoy93,5/9/2022
Manual,Sorry pero ang KSP lang ng ibang 🦆M supporters. Alam nang bawal magsuot ng kahit anong damit/accessories na may larawan or pangalan ng kandidato pero sige parin sila. 😮‍💨 #Halalan2022 #Eleksyon2022,@wazzupmond,5/9/2022
Manual,vote wisely please this is for the sake of our country's future #Halalan2022,@kvwis,5/9/2022
Manual,"Replying to @IndayMindanao
Common VCM problem is paper jam. Dahil daw sa length ng paper used. Was this not anticipated @COMELEC
? These are election management issues that should've been identified from the very beginning. Haaaays. #Halalan2022",@IndayMindanao,5/9/2022
Manual,"Dapat di na ako natulog. Straight to the precinct nalang. Ang haba na ng pila. 😅
#Halalan2022",@IndayMindanao,5/9/2022
Manual,"Replying to @IndayMindanao
Here we go again with local politician's poll watchers (all with same shirts on) flooding the voting center and making it harder for people to orderly vote. Lines not followed and them calling in allies to vote first. Tangina talaga ang sistemang to!
#Halalan2022",@IndayMindanao,5/9/2022
Manual,"Replying to @IndayMindanao
Machines are also starting to fail here. Election automation won't serve its purpose if this is the case. People would end up not voting and/or votes will be compromised. @COMELEC
bakit po walang new machines? What's included in the Dennis Uy contract? #Halalan2022",@IndayMindanao,5/9/2022
Manual,"Para sa iyo, Inang Bayan! Ipanalo natin ito, Pilipinas! 🌸🇵🇭
#Halalan2022 #Eleksyon2022",@iPsyCARLogy,5/9/2022
Manual,Vote wisely Philippines! #Eleksyon2022 #Halalan2022,@iPsyCARLogy,5/9/2022
Manual,"Dear voters, Mahaba ang pila. Be sure to bring biscuits and water. God bless. #Eleksyon2022",@ijoshuamg,5/9/2022
Manual,"Not surprise....
#Halalan2022
#Eleksyon2022",@ZzzIsBored,5/9/2022
Manual,#Eleksyon2022,@ZzzIsBored,5/9/2022
Manual,"DONE VOTING!
lumabas ako ng presinto na puno ng pag-asang mananalo ang gobyernong tapat at kayang manungkulan ng malinis. #Eleksyon2022",@OIC_JB29,5/9/2022
Manual,"Before 6am nakapila na ako, until now di pa nakakaboto. May problema daw sa machine! Anak ng pating 🤦‍♀️🙄
#Eleksyon2022",@OIC_JB30,5/9/2022
Manual,praying for the best today 🌷 #Eleksyon2022,@callmekobs,5/9/2022
Manual,It’s election day. Tara na! Ihalal natin si Bise Leni!!! #Eleksyon2022 #LeniRobredoForPresident,@callmekobs,5/9/2022
Manual,Early bird tayo jan hehe 😅 excited eh #Eleksyon2022,@Jhjjghggy,5/9/2022
Manual,Ano na #PASONGTAMO? Grabe naman umusad ka naman! Mas mabilis pa siyang nakahanap ng iba kesa sa pila e. #Eleksyon2022,@_1015lhs,5/9/2022
Manual,"Praying for a clean election today.
Lord, may the best for the philippines prevail 🇵🇭🙏
Vote wisely!💅✍
#Halalan2022 #Eleksyon2022 #votewisely #VotePH p.s.
(just edited the frame, for fun purposes only )",@itsmejonathan21,5/9/2022
